OBJECTID,StationID,Direction,Volume,DateTime,ABPair,DateTimeTxt,State,Sta_Dir,DateTime2,DateTime1
427035,P0042,N,203,2011/12/11 01:00:00+00,4560345792,12/11/2011 1:00 AM,MD,P0042_N,12/11/2011 01:00 AM,12/11/2011 01:00
427036,P0042,N,161,2011/12/11 02:00:00+00,4560345792,12/11/2011 2:00 AM,MD,P0042_N,12/11/2011 02:00 AM,12/11/2011 02:00
427037,P0042,N,97,2011/12/11 03:00:00+00,4560345792,12/11/2011 3:00 AM,MD,P0042_N,12/11/2011 03:00 AM,12/11/2011 03:00
427038,P0042,N,83,2011/12/11 04:00:00+00,4560345792,12/11/2011 4:00 AM,MD,P0042_N,12/11/2011 04:00 AM,12/11/2011 04:00
427039,P0042,N,135,2011/12/11 05:00:00+00,4560345792,12/11/2011 5:00 AM,MD,P0042_N,12/11/2011 05:00 AM,12/11/2011 05:00
427040,P0042,N,269,2011/12/11 06:00:00+00,4560345792,12/11/2011 6:00 AM,MD,P0042_N,12/11/2011 06:00 AM,12/11/2011 06:00
427041,P0042,N,499,2011/12/11 07:00:00+00,4560345792,12/11/2011 7:00 AM,MD,P0042_N,12/11/2011 07:00 AM,12/11/2011 07:00
427042,P0042,N,778,2011/12/11 08:00:00+00,4560345792,12/11/2011 8:00 AM,MD,P0042_N,12/11/2011 08:00 AM,12/11/2011 08:00
427043,P0042,N,1788,2011/07/18 18:00:00+00,4560345792,7/18/2011 6:00 PM,MD,P0042_N,07/18/2011 18:00 PM,07/18/2011 18:00
427044,P0042,N,1413,2011/07/18 19:00:00+00,4560345792,7/18/2011 7:00 PM,MD,P0042_N,07/18/2011 19:00 PM,07/18/2011 19:00
427045,P0042,N,1233,2011/07/18 20:00:00+00,4560345792,7/18/2011 8:00 PM,MD,P0042_N,07/18/2011 20:00 PM,07/18/2011 20:00
427046,P0042,N,1032,2011/07/18 21:00:00+00,4560345792,7/18/2011 9:00 PM,MD,P0042_N,07/18/2011 21:00 PM,07/18/2011 21:00
427047,P0042,N,534,2011/07/18 22:00:00+00,4560345792,7/18/2011 10:00 PM,MD,P0042_N,07/18/2011 22:00 PM,07/18/2011 22:00
427048,P0042,N,332,2011/07/18 23:00:00+00,4560345792,7/18/2011 11:00 PM,MD,P0042_N,07/18/2011 23:00 PM,07/18/2011 23:00
427049,P0042,S,170,2011/07/18 00:00:00+00,4579245603,7/18/2011 0:00,MD,P0042_S,07/18/2011 00:00 AM,07/18/2011 00:00
427050,P0042,S,117,2011/07/18 01:00:00+00,4579245603,7/18/2011 1:00 AM,MD,P0042_S,07/18/2011 01:00 AM,07/18/2011 01:00
427051,P0042,S,56,2011/07/18 02:00:00+00,4579245603,7/18/2011 2:00 AM,MD,P0042_S,07/18/2011 02:00 AM,07/18/2011 02:00
427052,P0042,S,85,2011/07/18 03:00:00+00,4579245603,7/18/2011 3:00 AM,MD,P0042_S,07/18/2011 03:00 AM,07/18/2011 03:00
427053,P0042,S,204,2011/07/18 04:00:00+00,4579245603,7/18/2011 4:00 AM,MD,P0042_S,07/18/2011 04:00 AM,07/18/2011 04:00
427054,P0042,S,533,2011/07/18 05:00:00+00,4579245603,7/18/2011 5:00 AM,MD,P0042_S,07/18/2011 05:00 AM,07/18/2011 05:00
427055,P0042,S,1313,2011/07/18 06:00:00+00,4579245603,7/18/2011 6:00 AM,MD,P0042_S,07/18/2011 06:00 AM,07/18/2011 06:00
427056,P0042,S,2096,2011/07/18 07:00:00+00,4579245603,7/18/2011 7:00 AM,MD,P0042_S,07/18/2011 07:00 AM,07/18/2011 07:00
427057,P0042,S,2060,2011/07/18 08:00:00+00,4579245603,7/18/2011 8:00 AM,MD,P0042_S,07/18/2011 08:00 AM,07/18/2011 08:00
427058,P0042,S,1664,2011/07/18 09:00:00+00,4579245603,7/18/2011 9:00 AM,MD,P0042_S,07/18/2011 09:00 AM,07/18/2011 09:00
427059,P0042,S,1653,2011/07/18 10:00:00+00,4579245603,7/18/2011 10:00 AM,MD,P0042_S,07/18/2011 10:00 AM,07/18/2011 10:00
427060,P0042,S,1728,2011/07/18 11:00:00+00,4579245603,7/18/2011 11:00 AM,MD,P0042_S,07/18/2011 11:00 AM,07/18/2011 11:00
427061,P0042,S,1756,2011/07/18 12:00:00+00,4579245603,7/18/2011 12:00 PM,MD,P0042_S,07/18/2011 12:00 PM,07/18/2011 12:00
427062,P0042,S,1723,2011/07/18 13:00:00+00,4579245603,7/18/2011 1:00 PM,MD,P0042_S,07/18/2011 13:00 PM,07/18/2011 13:00
427063,P0042,S,1841,2011/07/18 14:00:00+00,4579245603,7/18/2011 2:00 PM,MD,P0042_S,07/18/2011 14:00 PM,07/18/2011 14:00
427064,P0042,S,2048,2011/07/18 15:00:00+00,4579245603,7/18/2011 3:00 PM,MD,P0042_S,07/18/2011 15:00 PM,07/18/2011 15:00
427065,P0042,S,2394,2011/07/18 16:00:00+00,4579245603,7/18/2011 4:00 PM,MD,P0042_S,07/18/2011 16:00 PM,07/18/2011 16:00
427066,P0042,S,2525,2011/07/18 17:00:00+00,4579245603,7/18/2011 5:00 PM,MD,P0042_S,07/18/2011 17:00 PM,07/18/2011 17:00
427067,P0042,S,2088,2011/07/18 18:00:00+00,4579245603,7/18/2011 6:00 PM,MD,P0042_S,07/18/2011 18:00 PM,07/18/2011 18:00
427068,P0042,S,1437,2011/07/18 19:00:00+00,4579245603,7/18/2011 7:00 PM,MD,P0042_S,07/18/2011 19:00 PM,07/18/2011 19:00
427069,P0042,S,1139,2011/07/18 20:00:00+00,4579245603,7/18/2011 8:00 PM,MD,P0042_S,07/18/2011 20:00 PM,07/18/2011 20:00
427070,P0042,S,856,2011/07/18 21:00:00+00,4579245603,7/18/2011 9:00 PM,MD,P0042_S,07/18/2011 21:00 PM,07/18/2011 21:00
427071,P0042,S,518,2011/07/18 22:00:00+00,4579245603,7/18/2011 10:00 PM,MD,P0042_S,07/18/2011 22:00 PM,07/18/2011 22:00
427072,P0042,S,363,2011/07/18 23:00:00+00,4579245603,7/18/2011 11:00 PM,MD,P0042_S,07/18/2011 23:00 PM,07/18/2011 23:00
427073,P0042,N,372,2011/08/07 00:00:00+00,4560345792,8/7/2011 0:00,MD,P0042_N,08/07/2011 00:00 AM,08/07/2011 00:00
427074,P0042,N,232,2011/08/07 01:00:00+00,4560345792,8/7/2011 1:00 AM,MD,P0042_N,08/07/2011 01:00 AM,08/07/2011 01:00
427075,P0042,N,163,2011/08/07 02:00:00+00,4560345792,8/7/2011 2:00 AM,MD,P0042_N,08/07/2011 02:00 AM,08/07/2011 02:00
427076,P0042,N,115,2011/08/07 03:00:00+00,4560345792,8/7/2011 3:00 AM,MD,P0042_N,08/07/2011 03:00 AM,08/07/2011 03:00
427077,P0042,N,93,2011/08/07 04:00:00+00,4560345792,8/7/2011 4:00 AM,MD,P0042_N,08/07/2011 04:00 AM,08/07/2011 04:00
427078,P0042,N,143,2011/08/07 05:00:00+00,4560345792,8/7/2011 5:00 AM,MD,P0042_N,08/07/2011 05:00 AM,08/07/2011 05:00
427079,P0042,N,257,2011/08/07 06:00:00+00,4560345792,8/7/2011 6:00 AM,MD,P0042_N,08/07/2011 06:00 AM,08/07/2011 06:00
427080,P0042,N,513,2011/08/07 07:00:00+00,4560345792,8/7/2011 7:00 AM,MD,P0042_N,08/07/2011 07:00 AM,08/07/2011 07:00
427081,P0042,N,698,2011/08/07 08:00:00+00,4560345792,8/7/2011 8:00 AM,MD,P0042_N,08/07/2011 08:00 AM,08/07/2011 08:00
427082,P0042,N,1054,2011/08/07 09:00:00+00,4560345792,8/7/2011 9:00 AM,MD,P0042_N,08/07/2011 09:00 AM,08/07/2011 09:00
427083,P0042,N,1359,2011/08/07 10:00:00+00,4560345792,8/7/2011 10:00 AM,MD,P0042_N,08/07/2011 10:00 AM,08/07/2011 10:00
427084,P0042,N,1585,2011/08/07 11:00:00+00,4560345792,8/7/2011 11:00 AM,MD,P0042_N,08/07/2011 11:00 AM,08/07/2011 11:00
427085,P0042,N,1819,2011/08/07 12:00:00+00,4560345792,8/7/2011 12:00 PM,MD,P0042_N,08/07/2011 12:00 PM,08/07/2011 12:00
427086,P0042,N,1742,2011/08/07 13:00:00+00,4560345792,8/7/2011 1:00 PM,MD,P0042_N,08/07/2011 13:00 PM,08/07/2011 13:00
427087,P0042,N,1786,2011/08/07 14:00:00+00,4560345792,8/7/2011 2:00 PM,MD,P0042_N,08/07/2011 14:00 PM,08/07/2011 14:00
427088,P0042,N,1650,2011/08/07 15:00:00+00,4560345792,8/7/2011 3:00 PM,MD,P0042_N,08/07/2011 15:00 PM,08/07/2011 15:00
427089,P0042,N,1753,2011/08/07 16:00:00+00,4560345792,8/7/2011 4:00 PM,MD,P0042_N,08/07/2011 16:00 PM,08/07/2011 16:00
427090,P0042,N,1598,2011/08/07 17:00:00+00,4560345792,8/7/2011 5:00 PM,MD,P0042_N,08/07/2011 17:00 PM,08/07/2011 17:00
427091,P0042,N,1512,2011/08/07 18:00:00+00,4560345792,8/7/2011 6:00 PM,MD,P0042_N,08/07/2011 18:00 PM,08/07/2011 18:00
427092,P0042,N,1412,2011/08/07 19:00:00+00,4560345792,8/7/2011 7:00 PM,MD,P0042_N,08/07/2011 19:00 PM,08/07/2011 19:00
427093,P0042,N,1173,2011/08/07 20:00:00+00,4560345792,8/7/2011 8:00 PM,MD,P0042_N,08/07/2011 20:00 PM,08/07/2011 20:00
427094,P0042,N,901,2011/08/07 21:00:00+00,4560345792,8/7/2011 9:00 PM,MD,P0042_N,08/07/2011 21:00 PM,08/07/2011 21:00
427095,P0042,N,571,2011/08/07 22:00:00+00,4560345792,8/7/2011 10:00 PM,MD,P0042_N,08/07/2011 22:00 PM,08/07/2011 22:00
427096,P0042,N,378,2011/08/07 23:00:00+00,4560345792,8/7/2011 11:00 PM,MD,P0042_N,08/07/2011 23:00 PM,08/07/2011 23:00
427097,P0042,S,290,2011/08/07 00:00:00+00,4579245603,8/7/2011 0:00,MD,P0042_S,08/07/2011 00:00 AM,08/07/2011 00:00
427098,P0042,S,166,2011/08/07 01:00:00+00,4579245603,8/7/2011 1:00 AM,MD,P0042_S,08/07/2011 01:00 AM,08/07/2011 01:00
427099,P0042,S,133,2011/08/07 02:00:00+00,4579245603,8/7/2011 2:00 AM,MD,P0042_S,08/07/2011 02:00 AM,08/07/2011 02:00
427100,P0042,S,117,2011/08/07 03:00:00+00,4579245603,8/7/2011 3:00 AM,MD,P0042_S,08/07/2011 03:00 AM,08/07/2011 03:00
427101,P0042,S,111,2011/08/07 04:00:00+00,4579245603,8/7/2011 4:00 AM,MD,P0042_S,08/07/2011 04:00 AM,08/07/2011 04:00
427102,P0042,S,163,2011/08/07 05:00:00+00,4579245603,8/7/2011 5:00 AM,MD,P0042_S,08/07/2011 05:00 AM,08/07/2011 05:00
427103,P0042,S,332,2011/08/07 06:00:00+00,4579245603,8/7/2011 6:00 AM,MD,P0042_S,08/07/2011 06:00 AM,08/07/2011 06:00
427104,P0042,S,493,2011/08/07 07:00:00+00,4579245603,8/7/2011 7:00 AM,MD,P0042_S,08/07/2011 07:00 AM,08/07/2011 07:00
427105,P0042,S,706,2011/08/07 08:00:00+00,4579245603,8/7/2011 8:00 AM,MD,P0042_S,08/07/2011 08:00 AM,08/07/2011 08:00
427106,P0042,S,1076,2011/08/07 09:00:00+00,4579245603,8/7/2011 9:00 AM,MD,P0042_S,08/07/2011 09:00 AM,08/07/2011 09:00
427107,P0042,S,1249,2011/08/07 10:00:00+00,4579245603,8/7/2011 10:00 AM,MD,P0042_S,08/07/2011 10:00 AM,08/07/2011 10:00
427108,P0042,S,1459,2011/08/07 11:00:00+00,4579245603,8/7/2011 11:00 AM,MD,P0042_S,08/07/2011 11:00 AM,08/07/2011 11:00
427109,P0042,S,1716,2011/08/07 12:00:00+00,4579245603,8/7/2011 12:00 PM,MD,P0042_S,08/07/2011 12:00 PM,08/07/2011 12:00
427110,P0042,S,1772,2011/08/07 13:00:00+00,4579245603,8/7/2011 1:00 PM,MD,P0042_S,08/07/2011 13:00 PM,08/07/2011 13:00
427177,P0042,N,1070,2011/04/03 09:00:00+00,4560345792,4/3/2011 9:00 AM,MD,P0042_N,04/03/2011 09:00 AM,04/03/2011 09:00
427178,P0042,N,1406,2011/04/03 10:00:00+00,4560345792,4/3/2011 10:00 AM,MD,P0042_N,04/03/2011 10:00 AM,04/03/2011 10:00
427179,P0042,N,1755,2011/04/03 11:00:00+00,4560345792,4/3/2011 11:00 AM,MD,P0042_N,04/03/2011 11:00 AM,04/03/2011 11:00
427180,P0042,N,1851,2011/04/03 12:00:00+00,4560345792,4/3/2011 12:00 PM,MD,P0042_N,04/03/2011 12:00 PM,04/03/2011 12:00
427181,P0042,N,2044,2011/04/03 13:00:00+00,4560345792,4/3/2011 1:00 PM,MD,P0042_N,04/03/2011 13:00 PM,04/03/2011 13:00
427182,P0042,N,1983,2011/04/03 14:00:00+00,4560345792,4/3/2011 2:00 PM,MD,P0042_N,04/03/2011 14:00 PM,04/03/2011 14:00
427183,P0042,N,1866,2011/04/03 15:00:00+00,4560345792,4/3/2011 3:00 PM,MD,P0042_N,04/03/2011 15:00 PM,04/03/2011 15:00
427184,P0042,N,1910,2011/04/03 16:00:00+00,4560345792,4/3/2011 4:00 PM,MD,P0042_N,04/03/2011 16:00 PM,04/03/2011 16:00
427185,P0042,N,1730,2011/04/03 17:00:00+00,4560345792,4/3/2011 5:00 PM,MD,P0042_N,04/03/2011 17:00 PM,04/03/2011 17:00
427186,P0042,N,1485,2011/04/03 18:00:00+00,4560345792,4/3/2011 6:00 PM,MD,P0042_N,04/03/2011 18:00 PM,04/03/2011 18:00
427187,P0042,N,1174,2011/04/03 19:00:00+00,4560345792,4/3/2011 7:00 PM,MD,P0042_N,04/03/2011 19:00 PM,04/03/2011 19:00
427188,P0042,N,872,2011/04/03 20:00:00+00,4560345792,4/3/2011 8:00 PM,MD,P0042_N,04/03/2011 20:00 PM,04/03/2011 20:00
427189,P0042,N,626,2011/04/03 21:00:00+00,4560345792,4/3/2011 9:00 PM,MD,P0042_N,04/03/2011 21:00 PM,04/03/2011 21:00
427190,P0042,N,85,2011/04/11 03:00:00+00,4560345792,4/11/2011 3:00 AM,MD,P0042_N,04/11/2011 03:00 AM,04/11/2011 03:00
427191,P0042,N,241,2011/04/11 04:00:00+00,4560345792,4/11/2011 4:00 AM,MD,P0042_N,04/11/2011 04:00 AM,04/11/2011 04:00
427192,P0042,N,624,2011/04/11 05:00:00+00,4560345792,4/11/2011 5:00 AM,MD,P0042_N,04/11/2011 05:00 AM,04/11/2011 05:00
427193,P0042,N,1500,2011/04/11 06:00:00+00,4560345792,4/11/2011 6:00 AM,MD,P0042_N,04/11/2011 06:00 AM,04/11/2011 06:00
427194,P0042,N,2155,2011/04/11 07:00:00+00,4560345792,4/11/2011 7:00 AM,MD,P0042_N,04/11/2011 07:00 AM,04/11/2011 07:00
427195,P0042,N,2051,2011/04/11 08:00:00+00,4560345792,4/11/2011 8:00 AM,MD,P0042_N,04/11/2011 08:00 AM,04/11/2011 08:00
427196,P0042,N,1773,2011/04/11 09:00:00+00,4560345792,4/11/2011 9:00 AM,MD,P0042_N,04/11/2011 09:00 AM,04/11/2011 09:00
427197,P0042,N,1623,2011/04/11 10:00:00+00,4560345792,4/11/2011 10:00 AM,MD,P0042_N,04/11/2011 10:00 AM,04/11/2011 10:00
427198,P0042,N,1832,2011/04/11 11:00:00+00,4560345792,4/11/2011 11:00 AM,MD,P0042_N,04/11/2011 11:00 AM,04/11/2011 11:00
427199,P0042,N,2040,2011/04/11 12:00:00+00,4560345792,4/11/2011 12:00 PM,MD,P0042_N,04/11/2011 12:00 PM,04/11/2011 12:00
427200,P0042,N,1794,2011/04/11 13:00:00+00,4560345792,4/11/2011 1:00 PM,MD,P0042_N,04/11/2011 13:00 PM,04/11/2011 13:00
427201,P0042,N,2148,2011/04/11 14:00:00+00,4560345792,4/11/2011 2:00 PM,MD,P0042_N,04/11/2011 14:00 PM,04/11/2011 14:00
427202,P0042,N,2366,2011/04/11 15:00:00+00,4560345792,4/11/2011 3:00 PM,MD,P0042_N,04/11/2011 15:00 PM,04/11/2011 15:00
427203,P0042,N,2447,2011/04/11 16:00:00+00,4560345792,4/11/2011 4:00 PM,MD,P0042_N,04/11/2011 16:00 PM,04/11/2011 16:00
427204,P0042,N,2294,2011/04/11 17:00:00+00,4560345792,4/11/2011 5:00 PM,MD,P0042_N,04/11/2011 17:00 PM,04/11/2011 17:00
427205,P0042,N,1863,2011/04/11 18:00:00+00,4560345792,4/11/2011 6:00 PM,MD,P0042_N,04/11/2011 18:00 PM,04/11/2011 18:00
427206,P0042,N,1449,2011/04/11 19:00:00+00,4560345792,4/11/2011 7:00 PM,MD,P0042_N,04/11/2011 19:00 PM,04/11/2011 19:00
427207,P0042,N,1298,2011/04/11 20:00:00+00,4560345792,4/11/2011 8:00 PM,MD,P0042_N,04/11/2011 20:00 PM,04/11/2011 20:00
427208,P0042,N,1020,2011/04/11 21:00:00+00,4560345792,4/11/2011 9:00 PM,MD,P0042_N,04/11/2011 21:00 PM,04/11/2011 21:00
427209,P0042,N,450,2011/04/11 22:00:00+00,4560345792,4/11/2011 10:00 PM,MD,P0042_N,04/11/2011 22:00 PM,04/11/2011 22:00
427210,P0042,N,271,2011/04/11 23:00:00+00,4560345792,4/11/2011 11:00 PM,MD,P0042_N,04/11/2011 23:00 PM,04/11/2011 23:00
427211,P0042,S,122,2011/04/11 00:00:00+00,4579245603,4/11/2011 0:00,MD,P0042_S,04/11/2011 00:00 AM,04/11/2011 00:00
427212,P0042,S,73,2011/04/11 01:00:00+00,4579245603,4/11/2011 1:00 AM,MD,P0042_S,04/11/2011 01:00 AM,04/11/2011 01:00
427213,P0042,S,44,2011/04/11 02:00:00+00,4579245603,4/11/2011 2:00 AM,MD,P0042_S,04/11/2011 02:00 AM,04/11/2011 02:00
427214,P0042,S,67,2011/04/11 03:00:00+00,4579245603,4/11/2011 3:00 AM,MD,P0042_S,04/11/2011 03:00 AM,04/11/2011 03:00
427215,P0042,S,184,2011/04/11 04:00:00+00,4579245603,4/11/2011 4:00 AM,MD,P0042_S,04/11/2011 04:00 AM,04/11/2011 04:00
427216,P0042,S,572,2011/04/11 05:00:00+00,4579245603,4/11/2011 5:00 AM,MD,P0042_S,04/11/2011 05:00 AM,04/11/2011 05:00
427217,P0042,S,1348,2011/04/11 06:00:00+00,4579245603,4/11/2011 6:00 AM,MD,P0042_S,04/11/2011 06:00 AM,04/11/2011 06:00
427218,P0042,S,2498,2011/04/11 07:00:00+00,4579245603,4/11/2011 7:00 AM,MD,P0042_S,04/11/2011 07:00 AM,04/11/2011 07:00
427219,P0042,S,2670,2011/04/11 08:00:00+00,4579245603,4/11/2011 8:00 AM,MD,P0042_S,04/11/2011 08:00 AM,04/11/2011 08:00
427220,P0042,S,2031,2011/04/11 09:00:00+00,4579245603,4/11/2011 9:00 AM,MD,P0042_S,04/11/2011 09:00 AM,04/11/2011 09:00
427221,P0042,S,1667,2011/04/11 10:00:00+00,4579245603,4/11/2011 10:00 AM,MD,P0042_S,04/11/2011 10:00 AM,04/11/2011 10:00
427222,P0042,S,1722,2011/04/11 11:00:00+00,4579245603,4/11/2011 11:00 AM,MD,P0042_S,04/11/2011 11:00 AM,04/11/2011 11:00
427223,P0042,S,1805,2011/04/11 12:00:00+00,4579245603,4/11/2011 12:00 PM,MD,P0042_S,04/11/2011 12:00 PM,04/11/2011 12:00
427224,P0042,S,1650,2011/04/11 13:00:00+00,4579245603,4/11/2011 1:00 PM,MD,P0042_S,04/11/2011 13:00 PM,04/11/2011 13:00
427225,P0042,S,1809,2011/04/11 14:00:00+00,4579245603,4/11/2011 2:00 PM,MD,P0042_S,04/11/2011 14:00 PM,04/11/2011 14:00
427226,P0042,S,2196,2011/04/11 15:00:00+00,4579245603,4/11/2011 3:00 PM,MD,P0042_S,04/11/2011 15:00 PM,04/11/2011 15:00
427227,P0042,S,2439,2011/04/11 16:00:00+00,4579245603,4/11/2011 4:00 PM,MD,P0042_S,04/11/2011 16:00 PM,04/11/2011 16:00
427228,P0042,S,2638,2011/04/11 17:00:00+00,4579245603,4/11/2011 5:00 PM,MD,P0042_S,04/11/2011 17:00 PM,04/11/2011 17:00
427229,P0042,S,2198,2011/04/11 18:00:00+00,4579245603,4/11/2011 6:00 PM,MD,P0042_S,04/11/2011 18:00 PM,04/11/2011 18:00
427230,P0042,S,1500,2011/04/11 19:00:00+00,4579245603,4/11/2011 7:00 PM,MD,P0042_S,04/11/2011 19:00 PM,04/11/2011 19:00
427231,P0042,S,1107,2011/04/11 20:00:00+00,4579245603,4/11/2011 8:00 PM,MD,P0042_S,04/11/2011 20:00 PM,04/11/2011 20:00
427232,P0042,S,791,2011/04/11 21:00:00+00,4579245603,4/11/2011 9:00 PM,MD,P0042_S,04/11/2011 21:00 PM,04/11/2011 21:00
427233,P0042,S,462,2011/04/11 22:00:00+00,4579245603,4/11/2011 10:00 PM,MD,P0042_S,04/11/2011 22:00 PM,04/11/2011 22:00
427234,P0042,S,265,2011/04/11 23:00:00+00,4579245603,4/11/2011 11:00 PM,MD,P0042_S,04/11/2011 23:00 PM,04/11/2011 23:00
427235,P0042,S,543,2011/03/30 05:00:00+00,4579245603,3/30/2011 5:00 AM,MD,P0042_S,03/30/2011 05:00 AM,03/30/2011 05:00
427236,P0042,S,1373,2011/03/30 06:00:00+00,4579245603,3/30/2011 6:00 AM,MD,P0042_S,03/30/2011 06:00 AM,03/30/2011 06:00
427237,P0042,S,2483,2011/03/30 07:00:00+00,4579245603,3/30/2011 7:00 AM,MD,P0042_S,03/30/2011 07:00 AM,03/30/2011 07:00
427238,P0042,S,2681,2011/03/30 08:00:00+00,4579245603,3/30/2011 8:00 AM,MD,P0042_S,03/30/2011 08:00 AM,03/30/2011 08:00
427239,P0042,S,1930,2011/03/30 09:00:00+00,4579245603,3/30/2011 9:00 AM,MD,P0042_S,03/30/2011 09:00 AM,03/30/2011 09:00
427240,P0042,S,1714,2011/03/30 10:00:00+00,4579245603,3/30/2011 10:00 AM,MD,P0042_S,03/30/2011 10:00 AM,03/30/2011 10:00
427241,P0042,S,1755,2011/03/30 11:00:00+00,4579245603,3/30/2011 11:00 AM,MD,P0042_S,03/30/2011 11:00 AM,03/30/2011 11:00
427242,P0042,S,1861,2011/03/30 12:00:00+00,4579245603,3/30/2011 12:00 PM,MD,P0042_S,03/30/2011 12:00 PM,03/30/2011 12:00
427243,P0042,S,1734,2011/03/30 13:00:00+00,4579245603,3/30/2011 1:00 PM,MD,P0042_S,03/30/2011 13:00 PM,03/30/2011 13:00
427311,P0042,N,2183,2011/07/20 15:00:00+00,4560345792,7/20/2011 3:00 PM,MD,P0042_N,07/20/2011 15:00 PM,07/20/2011 15:00
427312,P0042,N,2482,2011/07/20 16:00:00+00,4560345792,7/20/2011 4:00 PM,MD,P0042_N,07/20/2011 16:00 PM,07/20/2011 16:00
427313,P0042,N,2306,2011/07/20 17:00:00+00,4560345792,7/20/2011 5:00 PM,MD,P0042_N,07/20/2011 17:00 PM,07/20/2011 17:00
427314,P0042,N,2013,2011/07/20 18:00:00+00,4560345792,7/20/2011 6:00 PM,MD,P0042_N,07/20/2011 18:00 PM,07/20/2011 18:00
427315,P0042,N,1597,2011/07/20 19:00:00+00,4560345792,7/20/2011 7:00 PM,MD,P0042_N,07/20/2011 19:00 PM,07/20/2011 19:00
427316,P0042,N,1379,2011/07/20 20:00:00+00,4560345792,7/20/2011 8:00 PM,MD,P0042_N,07/20/2011 20:00 PM,07/20/2011 20:00
427317,P0042,N,1110,2011/07/20 21:00:00+00,4560345792,7/20/2011 9:00 PM,MD,P0042_N,07/20/2011 21:00 PM,07/20/2011 21:00
427318,P0042,N,658,2011/07/20 22:00:00+00,4560345792,7/20/2011 10:00 PM,MD,P0042_N,07/20/2011 22:00 PM,07/20/2011 22:00
427319,P0042,N,399,2011/07/20 23:00:00+00,4560345792,7/20/2011 11:00 PM,MD,P0042_N,07/20/2011 23:00 PM,07/20/2011 23:00
427320,P0042,S,161,2011/07/20 00:00:00+00,4579245603,7/20/2011 0:00,MD,P0042_S,07/20/2011 00:00 AM,07/20/2011 00:00
427321,P0042,S,107,2011/07/20 01:00:00+00,4579245603,7/20/2011 1:00 AM,MD,P0042_S,07/20/2011 01:00 AM,07/20/2011 01:00
427322,P0042,S,77,2011/07/20 02:00:00+00,4579245603,7/20/2011 2:00 AM,MD,P0042_S,07/20/2011 02:00 AM,07/20/2011 02:00
427323,P0042,S,78,2011/07/20 03:00:00+00,4579245603,7/20/2011 3:00 AM,MD,P0042_S,07/20/2011 03:00 AM,07/20/2011 03:00
427324,P0042,S,200,2011/07/20 04:00:00+00,4579245603,7/20/2011 4:00 AM,MD,P0042_S,07/20/2011 04:00 AM,07/20/2011 04:00
427325,P0042,S,573,2011/07/20 05:00:00+00,4579245603,7/20/2011 5:00 AM,MD,P0042_S,07/20/2011 05:00 AM,07/20/2011 05:00
427326,P0042,S,1377,2011/07/20 06:00:00+00,4579245603,7/20/2011 6:00 AM,MD,P0042_S,07/20/2011 06:00 AM,07/20/2011 06:00
427327,P0042,S,2198,2011/07/20 07:00:00+00,4579245603,7/20/2011 7:00 AM,MD,P0042_S,07/20/2011 07:00 AM,07/20/2011 07:00
427328,P0042,S,2080,2011/07/20 08:00:00+00,4579245603,7/20/2011 8:00 AM,MD,P0042_S,07/20/2011 08:00 AM,07/20/2011 08:00
427329,P0042,S,1807,2011/07/20 09:00:00+00,4579245603,7/20/2011 9:00 AM,MD,P0042_S,07/20/2011 09:00 AM,07/20/2011 09:00
427330,P0042,S,1677,2011/07/20 10:00:00+00,4579245603,7/20/2011 10:00 AM,MD,P0042_S,07/20/2011 10:00 AM,07/20/2011 10:00
427331,P0042,S,1722,2011/07/20 11:00:00+00,4579245603,7/20/2011 11:00 AM,MD,P0042_S,07/20/2011 11:00 AM,07/20/2011 11:00
427332,P0042,S,1802,2011/07/20 12:00:00+00,4579245603,7/20/2011 12:00 PM,MD,P0042_S,07/20/2011 12:00 PM,07/20/2011 12:00
427333,P0042,S,1645,2011/07/20 13:00:00+00,4579245603,7/20/2011 1:00 PM,MD,P0042_S,07/20/2011 13:00 PM,07/20/2011 13:00
427334,P0042,S,1834,2011/07/20 14:00:00+00,4579245603,7/20/2011 2:00 PM,MD,P0042_S,07/20/2011 14:00 PM,07/20/2011 14:00
427335,P0042,S,2247,2011/07/20 15:00:00+00,4579245603,7/20/2011 3:00 PM,MD,P0042_S,07/20/2011 15:00 PM,07/20/2011 15:00
427336,P0042,S,2537,2011/07/20 16:00:00+00,4579245603,7/20/2011 4:00 PM,MD,P0042_S,07/20/2011 16:00 PM,07/20/2011 16:00
427337,P0042,N,382,2011/08/14 00:00:00+00,4560345792,8/14/2011 0:00,MD,P0042_N,08/14/2011 00:00 AM,08/14/2011 00:00
427338,P0042,N,234,2011/08/14 01:00:00+00,4560345792,8/14/2011 1:00 AM,MD,P0042_N,08/14/2011 01:00 AM,08/14/2011 01:00
427339,P0042,N,164,2011/08/14 02:00:00+00,4560345792,8/14/2011 2:00 AM,MD,P0042_N,08/14/2011 02:00 AM,08/14/2011 02:00
427340,P0042,N,119,2011/08/14 03:00:00+00,4560345792,8/14/2011 3:00 AM,MD,P0042_N,08/14/2011 03:00 AM,08/14/2011 03:00
427341,P0042,N,109,2011/08/14 04:00:00+00,4560345792,8/14/2011 4:00 AM,MD,P0042_N,08/14/2011 04:00 AM,08/14/2011 04:00
427342,P0042,N,139,2011/08/14 05:00:00+00,4560345792,8/14/2011 5:00 AM,MD,P0042_N,08/14/2011 05:00 AM,08/14/2011 05:00
